0	27.7128	1199.01	20	1397	20	0	10	1	9	0	20	
0.005	27.4456	1199.01	19.3098	0	20	1158	0	10	1	9	0	20	
0.01	27.3043	1199.01	19.129	0	20	1158	0	10	1	9	0	20	
0.015	27.1592	1199.01	18.9839	0	20	1158	0	10	1	9	0	20	
0.02	27.0412	1199.01	18.8852	0	20	1158	0	10	1	9	0	20	
0.025	26.9324	1199.01	18.8063	0	20	1158	0	10	1	9	0	20	
0.03	26.832	1199.01	18.7417	0	20	1158	0	10	1	9	0	20	
0.035	26.7376	1199.01	18.686	0	20	1158	0	10	1	9	0	20	
0.04	26.648	1199.01	18.637	0	20	1158	0	10	1	9	0	20	
0.045	26.5624	1199.01	18.5928	0	20	1158	0	10	1	9	0	20	
0.05	26.4804	1199.01	18.5524	0	20	1158	0	10	1	9	0	20	
0.055	26.4015	1199.01	18.5151	0	20	1158	0	10	1	9	0	20	
0.06	26.3254	1199.01	18.4802	0	20	1158	0	10	1	9	0	20	
0.065	26.2518	1199.01	18.4473	0	20	1158	0	10	1	9	0	20	
0.07	26.1806	1199.01	18.4163	0	20	1158	0	10	1	9	0	20	
0.075	26.1116	1199.01	18.3867	0	20	1158	0	10	1	9	0	20	
0.08	26.0446	1199.01	18.3586	0	20	1158	0	10	1	9	0	20	
0.085	25.9795	1199.01	18.3316	0	20	1158	0	10	1	9	0	20	
0.09	25.9162	1199.01	18.3057	0	20	1158	0	10	1	9	0	20	
0.095	25.8546	1199.01	18.2808	0	20	1158	0	10	1	9	0	20	
0.1	25.7945	1199.01	18.2568	0	20	1158	0	10	1	9	0	20	
0.105	25.736	1199.01	18.2336	0	20	1158	0	10	1	9	0	20	
0.11	25.6789	1199.01	18.2111	0	20	1158	0	10	1	9	0	20	
0.115	25.6232	1199.01	18.1893	0	20	1158	0	10	1	9	0	20	
0.12	25.5688	1199.01	18.1682	0	20	1158	0	10	1	9	0	20	
0.125	25.5157	1199.01	18.1477	0	20	1158	0	10	1	9	0	20	
0.13	25.4638	1199.01	18.1278	0	20	1158	0	10	1	9	0	20	
0.135	25.413	1199.01	18.1084	0	20	1158	0	10	1	9	0	20	
0.14	25.3633	1199.01	18.0894	0	20	1158	0	10	1	9	0	20	
0.145	25.3147	1199.01	18.071	0	20	1158	0	10	1	9	0	20	
0.15	25.2671	1199.01	18.053	0	20	1158	0	10	1	9	0	20	
0.155	25.2204	1199.01	18.0354	0	20	1158	0	10	1	9	0	20	
0.16	25.1748	1199.01	18.0183	0	20	1158	0	10	1	9	0	20	
0.165	25.13	1199.01	18.0015	0	20	1158	0	10	1	9	0	20	
0.17	25.0861	1199.01	17.9851	0	20	1158	0	10	1	9	0	20	
0.175	25.043	1199.01	17.969	0	20	1158	0	10	1	9	0	20	
0.18	25.0008	1199.01	17.9533	0	20	1158	0	10	1	9	0	20	
0.185	24.9594	1199.01	17.9379	0	20	1158	0	10	1	9	0	20	
0.19	24.9187	1199.01	17.9228	0	20	1158	0	10	1	9	0	20	
0.195	24.8788	1199.01	17.908	0	20	1158	0	10	1	9	0	20	
0.2	24.8396	1199.01	17.8935	0	20	1158	0	10	1	9	0	20	
0.205	24.8011	1199.01	17.8793	0	20	1158	0	10	1	9	0	20	
0.21	24.7632	1199.01	17.8653	0	20	1158	0	10	1	9	0	20	
0.215	24.726	1199.01	17.8516	0	20	1158	0	10	1	9	0	20	
0.22	24.6895	1199.01	17.8381	0	20	1158	0	10	1	9	0	20	
0.225	24.6535	1199.01	17.8249	0	20	1158	0	10	1	9	0	20	
0.23	24.6182	1199.01	17.8119	0	20	1158	0	10	1	9	0	20	
0.235	24.5834	1199.01	17.7991	0	20	1158	0	10	1	9	0	20	
0.24	24.5493	1199.01	17.7865	0	20	1158	0	10	1	9	0	20	
0.245	24.5156	1199.01	17.7741	0	20	1158	0	10	1	9	0	20	
0.25	24.4825	1199.01	17.762	0	20	1158	0	10	1	9	0	20	
0.255	24.4499	1199.01	17.75	0	20	1158	0	10	1	9	0	20	
0.26	24.4178	1199.01	17.7383	0	20	1158	0	10	1	9	0	20	
0.265	24.3863	1199.01	17.7267	0	20	1158	0	10	1	9	0	20	
0.27	24.3552	1199.01	17.7153	0	20	1158	0	10	1	9	0	20	
0.275	24.3245	1199.01	17.704	0	20	1158	0	10	1	9	0	20	
0.28	24.2943	1199.01	17.693	0	20	1158	0	10	1	9	0	20	
0.285	24.2646	1199.01	17.6821	0	20	1158	0	10	1	9	0	20	
0.29	24.2353	1199.01	17.6713	0	20	1158	0	10	1	9	0	20	
0.295	24.2064	1199.01	17.6608	0	20	1158	0	10	1	9	0	20	
0.3	24.178	1199.01	17.6503	0	20	1158	0	10	1	9	0	20	
0.305	24.1499	1199.01	17.6401	0	20	1158	0	10	1	9	0	20	
0.31	24.1222	1199.01	17.6299	0	20	1158	0	10	1	9	0	20	
0.315	24.095	1199.01	17.6199	0	20	1158	0	10	1	9	0	20	
0.32	24.0681	1199.01	17.6101	0	20	1158	0	10	1	9	0	20	
0.325	24.0415	1199.01	17.6004	0	20	1158	0	10	1	9	0	20	
0.33	24.0153	1199.01	17.5908	0	20	1158	0	10	1	9	0	20	
0.335	23.9895	1199.01	17.5813	0	20	1158	0	10	1	9	0	20	
0.34	23.964	1199.01	17.572	0	20	1158	0	10	1	9	0	20	
0.345	23.9389	1199.01	17.5628	0	20	1158	0	10	1	9	0	20	
0.35	23.9141	1199.01	17.5537	0	20	1158	0	10	1	9	0	20	
0.355	23.8896	1199.01	17.5447	0	20	1158	0	10	1	9	0	20	
0.36	23.8654	1199.01	17.5358	0	20	1158	0	10	1	9	0	20	
0.365	23.8415	1199.01	17.5271	0	20	1158	0	10	1	9	0	20	
0.37	23.8179	1199.01	17.5185	0	20	1158	0	10	1	9	0	20	
0.375	23.7947	1199.01	17.5099	0	20	1158	0	10	1	9	0	20	
0.38	23.7717	1199.01	17.5015	0	20	1158	0	10	1	9	0	20	
0.385	23.749	1199.01	17.4932	0	20	1158	0	10	1	9	0	20	
0.39	23.7265	1199.01	17.4849	0	20	1158	0	10	1	9	0	20	
0.395	23.7044	1199.01	17.4768	0	20	1158	0	10	1	9	0	20	
0.4	23.6825	1199.01	17.4688	0	20	1158	0	10	1	9	0	20	
0.405	23.6609	1199.01	17.4609	0	20	1158	0	10	1	9	0	20	
0.41	23.6395	1199.01	17.453	0	20	1158	0	10	1	9	0	20	
0.415	23.6184	1199.01	17.4453	0	20	1158	0	10	1	9	0	20	
0.42	23.5975	1199.01	17.4376	0	20	1158	0	10	1	9	0	20	
0.425	23.5769	1199.01	17.43	0	20	1158	0	10	1	9	0	20	
0.43	23.5565	1199.01	17.4225	0	20	1158	0	10	1	9	0	20	
0.435	23.5363	1199.01	17.4151	0	20	1158	0	10	1	9	0	20	
0.44	23.5164	1199.01	17.4078	0	20	1158	0	10	1	9	0	20	
0.445	23.4967	1199.01	17.4006	0	20	1158	0	10	1	9	0	20	
0.45	23.4772	1199.01	17.3934	0	20	1158	0	10	1	9	0	20	
0.455	23.458	1199.01	17.3863	0	20	1158	0	10	1	9	0	20	
0.46	23.4389	1199.01	17.3793	0	20	1158	0	10	1	9	0	20	
0.465	23.4201	1199.01	17.3724	0	20	1158	0	10	1	9	0	20	
0.47	23.4014	1199.01	17.3655	0	20	1158	0	10	1	9	0	20	
0.475	23.383	1199.01	17.3587	0	20	1158	0	10	1	9	0	20	
0.48	23.3647	1199.01	17.352	0	20	1158	0	10	1	9	0	20	
0.485	23.3467	1199.01	17.3454	0	20	1158	0	10	1	9	0	20	
0.49	23.3288	1199.01	17.3388	0	20	1158	0	10	1	9	0	20	
0.495	23.3112	1199.01	17.3323	0	20	1158	0	10	1	9	0	20	
0.5	23.2937	1199.01	17.3259	0	20	1158	0	10	1	9	0	20	
0.505	23.2764	1199.01	17.3195	0	20	1158	0	10	1	9	0	20	
0.51	23.2593	1199.01	17.3132	0	20	1158	0	10	1	9	0	20	
0.515	23.2423	1199.01	17.3069	0	20	1158	0	10	1	9	0	20	
0.52	23.2256	1199.01	17.3008	0	20	1158	0	10	1	9	0	20	
0.525	23.209	1199.01	17.2946	0	20	1158	0	10	1	9	0	20	
0.53	23.1925	1199.01	17.2886	0	20	1158	0	10	1	9	0	20	
0.535	23.1763	1199.01	17.2826	0	20	1158	0	10	1	9	0	20	
0.54	23.1601	1199.01	17.2766	0	20	1158	0	10	1	9	0	20	
0.545	23.1442	1199.01	17.2707	0	20	1158	0	10	1	9	0	20	
0.55	23.1284	1199.01	17.2649	0	20	1158	0	10	1	9	0	20	
0.555	23.1128	1199.01	17.2591	0	20	1158	0	10	1	9	0	20	
0.56	23.0973	1199.01	17.2534	0	20	1158	0	10	1	9	0	20	
0.565	23.082	1199.01	17.2478	0	20	1158	0	10	1	9	0	20	
0.57	23.0668	1199.01	17.2421	0	20	1158	0	10	1	9	0	20	
0.575	23.0517	1199.01	17.2366	0	20	1158	0	10	1	9	0	20	
0.58	23.0368	1199.01	17.2311	0	20	1158	0	10	1	9	0	20	
0.585	23.0221	1199.01	17.2256	0	20	1158	0	10	1	9	0	20	
0.59	23.0074	1199.01	17.2202	0	20	1158	0	10	1	9	0	20	
0.595	22.993	1199.01	17.2149	0	20	1158	0	10	1	9	0	20	
0.6	22.9786	1199.01	17.2095	0	20	1158	0	10	1	9	0	20	
0.605	22.9644	1199.01	17.2043	0	20	1158	0	10	1	9	0	20	
0.61	22.9503	1199.01	17.1991	0	20	1158	0	10	1	9	0	20	
0.615	22.9364	1199.01	17.1939	0	20	1158	0	10	1	9	0	20	
0.62	22.9225	1199.01	17.1888	0	20	1158	0	10	1	9	0	20	
0.625	22.9088	1199.01	17.1837	0	20	1158	0	10	1	9	0	20	
0.63	22.8953	1199.01	17.1787	0	20	1158	0	10	1	9	0	20	
0.635	22.8818	1199.01	17.1737	0	20	1158	0	10	1	9	0	20	
0.64	22.8685	1199.01	17.1687	0	20	1158	0	10	1	9	0	20	
0.645	22.8552	1199.01	17.1638	0	20	1158	0	10	1	9	0	20	
0.65	22.8421	1199.01	17.159	0	20	1158	0	10	1	9	0	20	
0.655	22.8291	1199.01	17.1542	0	20	1158	0	10	1	9	0	20	
0.66	22.8163	1199.01	17.1494	0	20	1158	0	10	1	9	0	20	
0.665	22.8035	1199.01	17.1446	0	20	1158	0	10	1	9	0	20	
0.67	22.7908	1199.01	17.14	0	20	1158	0	10	1	9	0	20	
0.675	22.7783	1199.01	17.1353	0	20	1158	0	10	1	9	0	20	
0.68	22.7659	1199.01	17.1307	0	20	1158	0	10	1	9	0	20	
0.685	22.7535	1199.01	17.1261	0	20	1158	0	10	1	9	0	20	
0.69	22.7413	1199.01	17.1216	0	20	1158	0	10	1	9	0	20	
0.695	22.7292	1199.01	17.1171	0	20	1158	0	10	1	9	0	20	
0.7	22.7172	1199.01	17.1126	0	20	1158	0	10	1	9	0	20	
0.705	22.7052	1199.01	17.1082	0	20	1158	0	10	1	9	0	20	
0.71	22.6934	1199.01	17.1038	0	20	1158	0	10	1	9	0	20	
0.715	22.6817	1199.01	17.0994	0	20	1158	0	10	1	9	0	20	
0.72	22.6701	1199.01	17.0951	0	20	1158	0	10	1	9	0	20	
0.725	22.6585	1199.01	17.0908	0	20	1158	0	10	1	9	0	20	
0.73	22.6471	1199.01	17.0865	0	20	1158	0	10	1	9	0	20	
0.735	22.6357	1199.01	17.0823	0	20	1158	0	10	1	9	0	20	
0.74	22.6245	1199.01	17.0781	0	20	1158	0	10	1	9	0	20	
0.745	22.6133	1199.01	17.074	0	20	1158	0	10	1	9	0	20	
0.75	22.6022	1199.01	17.0698	0	20	1158	0	10	1	9	0	20	
0.755	22.5913	1199.01	17.0657	0	20	1158	0	10	1	9	0	20	
0.76	22.5804	1199.01	17.0617	0	20	1158	0	10	1	9	0	20	
0.765	22.58	1199.01	19.0889	0	21	1158	0	10	1	10	0	21	
0.77	22.5913	1199.01	17.0687	0	20	1158	0	10	1	9	0	20	
0.775	22.5845	1199.01	17.0674	0	20	1158	0	10	1	9	0	20	
0.78	22.5698	1199.01	17.0603	0	20	1158	0	10	1	9	0	20	
0.785	22.5582	1199.01	17.0555	0	20	1158	0	10	1	9	0	20	
0.79	22.5464	1199.01	17.0505	0	20	1158	0	10	1	9	0	20	
0.795	22.535	1199.01	17.0459	0	20	1158	0	10	1	9	0	20	
0.8	22.5237	1199.01	17.0414	0	20	1158	0	10	1	9	0	20	
0.805	22.5127	1199.01	17.0371	0	20	1158	0	10	1	9	0	20	
0.81	22.5017	1199.01	17.0328	0	20	1158	0	10	1	9	0	20	
0.815	22.4909	1199.01	17.0287	0	20	1158	0	10	1	9	0	20	
0.82	22.4803	1199.01	17.0246	0	20	1158	0	10	1	9	0	20	
0.825	22.4697	1199.01	17.0206	0	20	1158	0	10	1	9	0	20	
0.83	22.4593	1199.01	17.0166	0	20	1158	0	10	1	9	0	20	
0.835	22.449	1199.01	17.0127	0	20	1158	0	10	1	9	0	20	
0.84	22.4387	1199.01	17.0089	0	20	1158	0	10	1	9	0	20	
0.845	22.4286	1199.01	17.0051	0	20	1158	0	10	1	9	0	20	
0.85	22.4186	1199.01	17.0013	0	20	1158	0	10	1	9	0	20	
0.855	22.4087	1199.01	16.9976	0	20	1158	0	10	1	9	0	20	
0.86	22.3988	1199.01	16.9939	0	20	1158	0	10	1	9	0	20	
0.865	22.3891	1199.01	16.9902	0	20	1158	0	10	1	9	0	20	
0.87	22.3794	1199.01	16.9866	0	20	1158	0	10	1	9	0	20	
0.875	22.3699	1199.01	16.983	0	20	1158	0	10	1	9	0	20	
0.88	22.3604	1199.01	16.9795	0	20	1158	0	10	1	9	0	20	
0.885	22.351	1199.01	16.9759	0	20	1158	0	10	1	9	0	20	
0.89	22.3416	1199.01	16.9725	0	20	1158	0	10	1	9	0	20	
0.895	22.3324	1199.01	16.969	0	20	1158	0	10	1	9	0	20	
0.9	22.3232	1199.01	16.9656	0	20	1158	0	10	1	9	0	20	
0.905	22.3141	1199.01	16.9622	0	20	1158	0	10	1	9	0	20	
0.91	22.3051	1199.01	16.9588	0	20	1158	0	10	1	9	0	20	
0.915	22.2961	1199.01	16.9554	0	20	1158	0	10	1	9	0	20	
0.92	22.2872	1199.01	16.9521	0	20	1158	0	10	1	9	0	20	
0.925	22.2784	1199.01	16.9488	0	20	1158	0	10	1	9	0	20	
0.93	22.2697	1199.01	16.9455	0	20	1158	0	10	1	9	0	20	
0.935	22.261	1199.01	16.9423	0	20	1158	0	10	1	9	0	20	
0.94	22.2524	1199.01	16.939	0	20	1158	0	10	1	9	0	20	
0.945	22.2438	1199.01	16.9358	0	20	1158	0	10	1	9	0	20	
0.95	22.2354	1199.01	16.9327	0	20	1158	0	10	1	9	0	20	
0.955	22.2269	1199.01	16.9295	0	20	1158	0	10	1	9	0	20	
0.96	22.2186	1199.01	16.9264	0	20	1158	0	10	1	9	0	20	
0.965	22.2103	1199.01	16.9233	0	20	1158	0	10	1	9	0	20	
0.97	22.202	1199.01	16.9202	0	20	1158	0	10	1	9	0	20	
0.975	22.1939	1199.01	16.9171	0	20	1158	0	10	1	9	0	20	
0.98	22.1858	1199.01	16.9141	0	20	1158	0	10	1	9	0	20	
0.985	22.1777	1199.01	16.9111	0	20	1158	0	10	1	9	0	20	
0.99	22.1697	1199.01	16.9081	0	20	1158	0	10	1	9	0	20	
0.995	22.1618	1199.01	16.9051	0	20	1158	0	10	1	9	0	20	
1	22.1539	1199.01	16.9021	0	20	1158	0	10	1	9	0	20	
1.005	22.146	1199.01	16.8992	0	20	1158	0	10	1	9	0	20	
1.01	22.1382	1199.01	16.8963	0	20	1158	0	10	1	9	0	20	
1.015	22.1305	1199.01	16.8934	0	20	1158	0	10	1	9	0	20	
