0	27.7128	1199.01	20	1397	20	0	8	2	10	0	20	
0.005	27.4456	1199.01	19.3098	0	20	1158	0	8	2	10	0	20	
0.01	27.2846	1199.01	19.122	0	20	1158	0	8	2	10	0	20	
0.015	27.1209	1199.01	18.9697	0	20	1158	0	8	2	10	0	20	
0.02	26.9855	1199.01	18.8645	0	20	1158	0	8	2	10	0	20	
0.025	26.8634	1199.01	18.7811	0	20	1158	0	8	2	10	0	20	
0.03	26.7534	1199.01	18.7134	0	20	1158	0	8	2	10	0	20	
0.035	26.6523	1199.01	18.656	0	20	1158	0	8	2	10	0	20	
0.04	26.5586	1199.01	18.6061	0	20	1158	0	8	2	10	0	20	
0.045	26.4709	1199.01	18.5618	0	20	1158	0	8	2	10	0	20	
0.05	26.3882	1199.01	18.5217	0	20	1158	0	8	2	10	0	20	
0.055	26.3098	1199.01	18.4851	0	20	1158	0	8	2	10	0	20	
0.06	26.2352	1199.01	18.4513	0	20	1158	0	8	2	10	0	20	
0.065	26.1639	1199.01	18.4198	0	20	1158	0	8	2	10	0	20	
0.07	26.0956	1199.01	18.3902	0	20	1158	0	8	2	10	0	20	
0.075	26.0299	1199.01	18.3623	0	20	1158	0	8	2	10	0	20	
0.08	25.9666	1199.01	18.3359	0	20	1158	0	8	2	10	0	20	
0.085	25.9056	1199.01	18.3107	0	20	1158	0	8	2	10	0	20	
0.09	25.8466	1199.01	18.2867	0	20	1158	0	8	2	10	0	20	
0.095	25.7895	1199.01	18.2637	0	20	1158	0	8	2	10	0	20	
0.1	25.7341	1199.01	18.2417	0	20	1157	0	8	2	10	0	20	
0.105	25.6804	1199.01	18.2204	0	20	1157	0	8	2	10	0	20	
0.11	25.6283	1199.01	18.2	0	20	1157	0	8	2	10	0	20	
0.115	25.5776	1199.01	18.1802	0	20	1157	0	8	2	10	0	20	
0.12	25.5282	1199.01	18.1611	0	20	1157	0	8	2	10	0	20	
0.125	25.4802	1199.01	18.1426	0	20	1157	0	8	2	10	0	20	
0.13	25.4334	1199.01	18.1247	0	20	1157	0	8	2	10	0	20	
0.135	25.3877	1199.01	18.1073	0	20	1157	0	8	2	10	0	20	
0.14	25.3432	1199.01	18.0904	0	20	1157	0	8	2	10	0	20	
0.145	25.2997	1199.01	18.0739	0	20	1157	0	8	2	10	0	20	
0.15	25.2573	1199.01	18.0579	0	20	1157	0	8	2	10	0	20	
0.155	25.2158	1199.01	18.0423	0	20	1157	0	8	2	10	0	20	
0.16	25.1752	1199.01	18.0271	0	20	1157	0	8	2	10	0	20	
0.165	25.1356	1199.01	18.0123	0	20	1157	0	8	2	10	0	20	
0.17	25.0968	1199.01	17.9978	0	20	1157	0	8	2	10	0	20	
0.175	25.0588	1199.01	17.9837	0	20	1157	0	8	2	10	0	20	
0.18	25.0216	1199.01	17.9699	0	20	1157	0	8	2	10	0	20	
0.185	24.9851	1199.01	17.9564	0	20	1157	0	8	2	10	0	20	
0.19	24.9494	1199.01	17.9432	0	20	1157	0	8	2	10	0	20	
0.195	24.9144	1199.01	17.9302	0	20	1157	0	8	2	10	0	20	
0.2	24.8801	1199.01	17.9176	0	20	1157	0	8	2	10	0	20	
0.205	24.8465	1199.01	17.9052	0	20	1157	0	8	2	10	0	20	
0.21	24.8134	1199.01	17.893	0	20	1157	0	8	2	10	0	20	
0.215	24.781	1199.01	17.8811	0	20	1157	0	8	2	10	0	20	
0.22	24.7492	1199.01	17.8694	0	20	1157	0	8	2	10	0	20	
0.225	24.718	1199.01	17.858	0	20	1157	0	8	2	10	0	20	
0.23	24.6874	1199.01	17.8467	0	20	1157	0	8	2	10	0	20	
0.235	24.6572	1199.01	17.8357	0	20	1157	0	8	2	10	0	20	
0.24	24.6277	1199.01	17.8248	0	20	1157	0	8	2	10	0	20	
0.245	24.5986	1199.01	17.8142	0	20	1157	0	8	2	10	0	20	
0.25	24.57	1199.01	17.8038	0	20	1157	0	8	2	10	0	20	
0.255	24.5419	1199.01	17.7935	0	20	1157	0	8	2	10	0	20	
0.26	24.5143	1199.01	17.7834	0	20	1157	0	8	2	10	0	20	
0.265	24.4871	1199.01	17.7735	0	20	1157	0	8	2	10	0	20	
0.27	24.4604	1199.01	17.7637	0	20	1157	0	8	2	10	0	20	
0.275	24.4341	1199.01	17.7541	0	20	1157	0	8	2	10	0	20	
0.28	24.4082	1199.01	17.7447	0	20	1157	0	8	2	10	0	20	
0.285	24.3828	1199.01	17.7354	0	20	1157	0	8	2	10	0	20	
